0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142
-61.954956,-63.745995,-64.76562,-60.76195,-58.06659,-55.24889,-55.901783,-56.05365,-57.79423,-64.74687,-63.394573,-55.8763,-52.22475,-52.00113,-55.70432,-60.644566,-60.96473,-59.57902,-61.330795,-59.70451,-61.037296,-61.510696,-63.38247,-62.526466,-59.062134,-50.13969,-49.825287,-51.575397,-56.40728,-55.70618,-55.5256,-56.73317,-54.23076,-49.76224,-48.508617,-49.676426,-52.977802,-56.003525,-59.600197,-65.17204,-75.62305,-67.8101,-65.33744,-63.76337,-62.856552,-64.123314,-59.852253,-59.99513,-60.918976,-63.424072,-70.66398,-74.328316,-75.40231,-70.02529,-66.84906,-65.49088,-70.235634,-79.529305,-65.42948,-61.068058,-59.182606,-61.65666,-63.919006,-68.41209,-69.70204,-67.49958,-64.85365,-63.86976,-61.283775,-60.95298,-60.78362,-61.413574,-66.32439,-69.45597,-80.0,-68.709274,-65.89164,-66.42944,-67.02013,-55.910927,-54.122616,-58.07957,-59.043327,-62.451187,-61.403584,-59.621445,-60.528057,-56.989952,-55.018024,-52.988663,-55.14855,-56.71932,-59.325256,-58.75206,-58.7243,-52.639057,-48.5386,-48.48348,-51.07205,-53.569523,-51.895233,-49.158623,-49.02907,-49.320873,-53.045605,-60.694195,-64.881744,-60.01362,-57.230587,-55.823475,-54.503345,-53.828304,-53.523228,-55.418602,-55.70907,-58.17851,-61.288746,-67.826416,-64.82116,-61.52919,-62.818424,-70.045135,-66.32354,-67.558876,-68.979805,-70.56671,-70.12572,-73.049866,-74.69741,-78.927284,-79.95743,-76.830025,-75.80479,-74.5319,-74.91312,-72.03546,-68.86142,-66.02005,-66.44729,-64.573784,-64.08135,-63.64895,-65.65798
-51.860348,-52.89114,-54.98952,-59.126106,-61.137127,-53.88016,-52.06226,-49.39635,-48.452293,-48.144966,-46.618305,-47.528126,-48.117764,-49.828087,-53.388454,-57.066338,-54.616142,-49.92502,-47.29118,-44.990517,-46.024326,-47.185284,-49.689587,-49.64142,-47.39467,-41.058086,-42.500088,-45.93652,-51.82932,-51.37969,-47.414017,-45.800877,-44.751827,-44.94482,-44.59507,-45.462543,-47.116253,-50.67912,-54.434486,-57.388493,-62.349247,-60.419086,-59.523727,-56.45582,-58.037556,-61.875324,-58.93648,-59.08979,-61.804672,-71.77296,-65.94728,-60.214428,-63.025875,-62.8221,-61.017544,-59.478714,-58.051888,-57.120846,-54.888603,-55.257137,-56.60144,-56.997402,-56.568638,-57.582012,-57.37302,-56.51231,-56.22079,-56.755516,-59.046764,-67.08948,-68.415375,-59.69732,-56.90186,-56.55331,-57.831333,-59.6535,-61.431263,-62.586876,-66.1975,-56.85088,-45.642982,-44.9456,-47.057133,-49.222477,-47.18994,-46.466938,-48.637367,-46.701927,-45.936123,-45.431633,-49.00136,-51.62119,-50.13191,-45.46536,-44.422543,-43.712166,-43.647503,-44.76569,-47.05026,-48.68639,-51.062813,-54.62387,-52.69416,-48.663044,-46.971394,-46.29255,-46.84499,-47.45312,-48.669853,-51.172897,-58.943516,-62.607006,-51.765785,-47.894695,-46.023003,-46.71687,-47.3634,-49.862022,-50.11625,-51.541637,-53.478577,-54.866108,-52.977905,-54.298725,-56.12539,-58.089195,-59.712517,-64.60641,-67.36403,-70.02066,-71.06432,-68.366234,-65.25611,-62.297344,-60.932915,-59.29618,-58.37914,-57.87838,-57.325493,-57.658382,-58.595387,-60.360336,-63.235294
-44.782207,-54.27736,-50.576244,-47.736103,-48.899334,-49.619118,-53.859013,-52.733555,-49.757095,-44.72291,-44.548306,-45.581936,-48.93455,-52.916523,-54.677128,-54.341522,-59.062595,-58.042194,-47.373978,-42.81625,-45.817528,-50.289993,-49.884777,-51.158234,-47.45428,-42.973595,-43.563194,-46.06903,-47.073586,-47.650967,-51.531578,-58.943176,-52.64996,-46.602875,-43.716183,-43.741283,-44.45396,-48.18218,-57.1577,-62.556477,-55.232178,-56.11206,-56.217945,-56.38236,-55.52924,-59.583508,-56.968384,-57.251003,-57.573795,-63.227802,-62.833225,-61.41073,-62.334763,-60.584232,-56.305096,-55.686718,-55.771313,-58.02113,-58.86237,-58.677536,-57.501125,-57.373684,-59.179764,-69.01711,-61.580086,-54.40239,-52.018703,-49.799587,-49.816048,-49.80232,-50.377518,-49.753887,-50.691364,-52.32069,-54.65843,-58.646526,-65.0144,-67.81942,-62.01019,-57.642567,-52.24174,-53.565395,-55.761177,-54.466724,-60.88912,-60.066772,-59.887493,-56.726643,-52.829548,-53.463478,-54.57819,-54.248917,-51.29583,-49.36256,-49.19398,-52.230164,-64.34166,-49.97898,-46.84521,-46.39304,-47.40948,-49.196907,-49.981747,-50.53111,-52.67548,-52.779724,-48.362114,-46.17099,-45.68349,-44.992363,-44.968586,-44.95069,-44.407845,-45.551643,-45.40434,-46.393528,-47.09076,-50.626263,-52.596695,-60.43369,-62.79578,-57.89453,-53.72223,-56.88332,-60.4206,-66.19202,-66.99205,-68.564865,-70.68903,-77.94065,-80.0,-73.15853,-68.9498,-65.64483,-64.863884,-64.66505,-63.38289,-62.952602,-62.92885,-65.61225,-66.81837,-64.83035,-65.38166
-52.81326,-53.774906,-53.055775,-47.934498,-50.783688,-50.953865,-52.923542,-51.19199,-48.43464,-45.193386,-45.53813,-49.382954,-55.41862,-60.893585,-58.4194,-60.024048,-68.552246,-53.809185,-47.320408,-44.4938,-51.442135,-56.985798,-57.30753,-61.471626,-58.249477,-59.793407,-62.176105,-59.559345,-58.391876,-54.526546,-53.04395,-50.152454,-49.257195,-48.569515,-46.84038,-47.089954,-48.771736,-50.29754,-49.120815,-50.03081,-51.835968,-52.93533,-55.59078,-57.245728,-56.980556,-58.498566,-58.06625,-53.945763,-53.220272,-54.489758,-54.959503,-58.10319,-64.13185,-62.612957,-55.935764,-54.186764,-54.843357,-56.745678,-57.16718,-58.845787,-60.24425,-61.72718,-62.471706,-60.167263,-54.697205,-51.64179,-50.704174,-48.60086,-48.67204,-49.13973,-50.430862,-51.939556,-53.603413,-55.0418,-57.078136,-59.442852,-61.893604,-60.21514,-59.318356,-64.29975,-47.410297,-45.006763,-47.779465,-54.801243,-61.29263,-60.61576,-59.676662,-59.148174,-57.92501,-59.77352,-61.93641,-75.748985,-58.087803,-49.888035,-47.35929,-46.679455,-46.998207,-48.1686,-48.562202,-49.318653,-46.664253,-46.862595,-50.356335,-53.939907,-56.253315,-58.95878,-56.20697,-50.595695,-47.72141,-45.34392,-44.39563,-45.57424,-47.103004,-51.06383,-58.728344,-58.70434,-55.032345,-54.78902,-51.841545,-51.206425,-51.234886,-52.377026,-50.60069,-53.706566,-58.695934,-64.765274,-67.569916,-70.97515,-74.6218,-69.65764,-65.618935,-63.021267,-62.39628,-63.4715,-68.83104,-67.266556,-65.182465,-63.588757,-62.736275,-65.02809,-65.85756,-64.90175,-67.19003
-57.45439,-58.45256,-58.759132,-56.785595,-80.0,-56.297886,-51.909824,-49.965916,-48.3547,-48.76183,-49.960545,-48.85954,-48.841393,-51.115356,-53.48686,-54.396454,-57.132404,-51.90172,-46.259068,-45.149616,-56.300472,-61.581802,-69.23605,-68.97614,-68.04542,-69.681015,-71.11448,-72.975235,-71.03753,-66.14761,-63.25338,-59.188465,-56.80045,-57.407494,-55.7372,-62.531967,-73.89324,-62.638218,-69.083305,-57.94136,-60.907352,-63.141506,-67.97184,-69.95482,-71.15281,-73.02675,-76.93873,-73.79087,-62.638775,-57.886497,-58.41987,-74.649864,-64.517715,-67.23875,-63.620792,-60.7901,-57.553715,-54.732418,-51.854084,-51.47694,-51.82404,-54.05819,-55.039715,-55.28686,-55.786556,-53.732265,-53.397083,-51.131535,-52.05604,-54.508526,-60.9201,-64.7666,-61.680073,-72.276,-65.83527,-62.577923,-66.55485,-66.75734,-64.66766,-56.910477,-53.242413,-52.472927,-50.277576,-58.15357,-67.13236,-66.68759,-63.60555,-61.320705,-64.270996,-68.97264,-59.75391,-54.563118,-52.163124,-50.790173,-52.240154,-48.243824,-47.641605,-50.788662,-55.477062,-57.349106,-52.56219,-49.282673,-46.897964,-48.171154,-52.6804,-56.40481,-55.29526,-53.954887,-51.88052,-52.925533,-53.80163,-53.059036,-52.17146,-55.61197,-55.679028,-55.996166,-57.574192,-68.19363,-63.681065,-56.151043,-50.787006,-50.381374,-46.53083,-47.71423,-49.50506,-51.197758,-52.99076,-57.030098,-57.716713,-57.960617,-56.419147,-54.390575,-53.491394,-52.790466,-52.961994,-53.307587,-53.459095,-53.812344,-54.392826,-55.34817,-57.477943,-60.91878,-66.22062
-41.29977,-46.87128,-44.55587,-45.4005,-41.8845,-38.104828,-37.63424,-39.038654,-42.02533,-44.952526,-43.618546,-42.488163,-43.41379,-46.651955,-45.615368,-44.19955,-44.82038,-47.536495,-43.355934,-36.898277,-44.54908,-51.639004,-55.343105,-57.51144,-68.535835,-53.167477,-43.795208,-45.344498,-45.916855,-46.67184,-46.01806,-46.787243,-47.188038,-47.542828,-46.35169,-44.110634,-42.484047,-42.342148,-41.40048,-38.420715,-38.60201,-40.326206,-45.52395,-51.222996,-52.617725,-49.16565,-43.971268,-40.68388,-38.85578,-40.106308,-42.42937,-42.553253,-43.063473,-43.84193,-43.886402,-44.015224,-43.465637,-42.142746,-41.24694,-42.03446,-45.245914,-53.512524,-58.552013,-49.45798,-48.359684,-51.397167,-52.240917,-48.445564,-47.06115,-48.12532,-51.308056,-55.26168,-58.53325,-70.61206,-64.560814,-58.19295,-55.0376,-54.117805,-55.205418,-57.863518,-55.712246,-38.726376,-34.981544,-38.42224,-46.22081,-45.174694,-46.3859,-49.94533,-40.39018,-34.991478,-34.03264,-35.136524,-37.860573,-37.351147,-37.645645,-37.702866,-38.583416,-39.116375,-36.71836,-34.45763,-34.00075,-35.094803,-38.17109,-44.20988,-46.144886,-41.55317,-40.998158,-43.491707,-45.559723,-46.34421,-46.632557,-49.23212,-52.48824,-50.759766,-49.808033,-55.53448,-56.487514,-52.90656,-48.7877,-48.706947,-48.646255,-51.866817,-68.57071,-51.611652,-47.70288,-47.925602,-52.362392,-60.178844,-62.053593,-61.409206,-64.82376,-70.73526,-57.83825,-53.63784,-54.101406,-58.309708,-67.48352,-61.864655,-56.665195,-55.348854,-57.6585,-62.116623,-70.3257
-40.74823,-39.178116,-32.31159,-29.463903,-29.420876,-27.990643,-31.153421,-36.649124,-41.767822,-39.710407,-36.72696,-35.615532,-35.598053,-36.455738,-37.907173,-39.670147,-41.774445,-44.625088,-42.00421,-33.033024,-35.677162,-37.90651,-38.157997,-40.28317,-34.918407,-31.341902,-29.627657,-31.179327,-34.53686,-39.008312,-44.915867,-40.45909,-37.612644,-36.00215,-35.770218,-36.158688,-36.597523,-37.165054,-37.901974,-43.246685,-40.23057,-35.230263,-33.821045,-32.72931,-31.27233,-30.376825,-28.309235,-27.30825,-27.414394,-29.94926,-33.805202,-38.99711,-45.00075,-43.10204,-39.76772,-38.07412,-37.206154,-37.04318,-37.362316,-38.432133,-40.05297,-41.879475,-42.69184,-42.382915,-41.637573,-41.067085,-40.731155,-40.80657,-41.23748,-42.124058,-43.765476,-46.067837,-48.19002,-49.745205,-50.04556,-49.109104,-48.193394,-47.624157,-48.087837,-49.199997,-50.798126,-39.09418,-28.55441,-32.974636,-31.09467,-30.429789,-27.60981,-24.523302,-22.160166,-20.186958,-21.920092,-25.453836,-31.533314,-55.18771,-35.151485,-30.295622,-28.249496,-27.829077,-28.109465,-28.679686,-29.49057,-30.720741,-31.865076,-32.870754,-33.367916,-33.21559,-33.101707,-33.406723,-33.872272,-34.71825,-35.904495,-37.209225,-38.12921,-39.26013,-39.78261,-40.316143,-40.349567,-40.273773,-39.622498,-40.315563,-41.29219,-42.6134,-43.32603,-43.830437,-43.40314,-43.942116,-46.036644,-50.90133,-52.212902,-51.99838,-51.78713,-52.13632,-52.679855,-52.86886,-54.1473,-55.30368,-55.77562,-55.712475,-55.107708,-55.14536,-57.29904,-62.44669,-72.119804
-43.429874,-40.33952,-35.586803,-28.382715,-28.987762,-28.585531,-30.32906,-34.934525,-38.516525,-38.91596,-38.000412,-37.70009,-37.853786,-38.86334,-41.459618,-46.07959,-50.469715,-52.072006,-44.80537,-33.832066,-34.071823,-35.44667,-38.01737,-40.235004,-35.454174,-30.271551,-27.080462,-28.862318,-29.62206,-31.320684,-32.691395,-33.79752,-35.150536,-36.957825,-38.87332,-40.688915,-43.068954,-44.657337,-45.715694,-40.318638,-35.126537,-31.433823,-29.235533,-28.677628,-29.2289,-31.142097,-30.205534,-30.467878,-29.649271,-32.214016,-34.936977,-39.55186,-44.594795,-44.624218,-44.122097,-43.301247,-43.05132,-43.07866,-42.81618,-43.281406,-44.936207,-47.610867,-49.134884,-47.55714,-45.425327,-44.41139,-44.296333,-44.94915,-45.99746,-46.789528,-47.261616,-48.7328,-50.937412,-52.211395,-52.69769,-53.30123,-52.844013,-53.038197,-50.040657,-53.16296,-50.677746,-39.70834,-25.855251,-26.774658,-31.710764,-30.996593,-27.876934,-24.708664,-22.366352,-20.803396,-21.23397,-24.606028,-26.75363,-28.525003,-29.248825,-28.871466,-29.330133,-30.361738,-32.721264,-35.32949,-37.48074,-38.6992,-38.51518,-38.232605,-38.40811,-38.79312,-38.213444,-37.761295,-37.753803,-38.28028,-39.886257,-42.15743,-42.95296,-43.49677,-44.05669,-44.531113,-43.964855,-44.619625,-45.16482,-46.793674,-47.527466,-49.155415,-51.251465,-50.81016,-49.234295,-48.65772,-47.37314,-48.29877,-48.818256,-50.167942,-51.287563,-54.605972,-62.868954,-74.79269,-65.55757,-63.395702,-62.277824,-64.18103,-63.921535,-61.68263,-60.2732,-59.665073,-62.968563
-55.59522,-54.89042,-51.579926,-49.21887,-50.060646,-37.878277,-35.493965,-38.70173,-41.94358,-44.363506,-54.70977,-52.46805,-49.05438,-48.1837,-50.215015,-53.787037,-61.814983,-67.8054,-50.09998,-35.73506,-39.69721,-44.603767,-51.722637,-57.65941,-65.997345,-60.885616,-44.764317,-39.759853,-37.344746,-38.681423,-36.941936,-39.116283,-42.655552,-48.74786,-61.63848,-54.54645,-55.526646,-60.79405,-62.769066,-51.02817,-36.116554,-33.966206,-34.565086,-44.742546,-46.465965,-49.667145,-53.275944,-56.93222,-58.0575,-55.39222,-52.782593,-49.380543,-53.6989,-63.902225,-68.021805,-65.72098,-79.45473,-72.17954,-72.89128,-68.487785,-64.12198,-69.90996,-69.17034,-67.28641,-68.88518,-65.59396,-64.84078,-65.91457,-80.0,-67.32397,-65.761894,-69.48192,-66.09369,-68.65769,-65.31793,-64.273636,-65.51163,-62.331924,-62.642193,-67.91397,-68.57249,-46.440006,-38.242344,-46.034195,-55.61033,-58.172176,-59.560318,-57.71229,-51.022495,-46.503716,-43.5874,-45.54685,-45.40146,-42.531548,-46.36661,-45.948017,-45.546574,-48.148006,-58.910942,-67.400604,-64.6368,-73.02828,-75.93067,-67.480255,-72.42383,-80.0,-70.249115,-67.81117,-70.36524,-69.336105,-73.77378,-77.78412,-80.0,-72.262405,-71.49235,-76.10718,-66.38495,-68.02577,-75.01848,-75.84711,-72.74781,-71.18984,-79.302086,-80.0,-70.23289,-75.11911,-73.41955,-65.28903,-63.094494,-71.979355,-74.50816,-68.6876,-69.043076,-67.43074,-69.002884,-78.80986,-80.0,-80.0,-80.0,-80.0,-67.19962,-61.35616,-62.11472
-59.625587,-62.9742,-62.27102,-45.60271,-39.92325,-31.495394,-35.76213,-46.017223,-42.85061,-45.520504,-59.170124,-55.3375,-53.35274,-54.947678,-67.905785,-54.653416,-58.86401,-64.56095,-57.75556,-42.776894,-50.74216,-56.484524,-61.20139,-67.34435,-74.2557,-70.36958,-56.443844,-56.650387,-55.46508,-55.55809,-50.100594,-74.82624,-49.88718,-46.962086,-53.29958,-63.123096,-71.53501,-62.481693,-68.8475,-58.20695,-45.54018,-46.27884,-50.645306,-60.132446,-55.303204,-59.43961,-56.623257,-57.472614,-55.836338,-55.241386,-54.60233,-53.502045,-57.979424,-56.91127,-56.55325,-53.41746,-53.241863,-60.14677,-64.550606,-65.235695,-68.048775,-65.39118,-61.965893,-70.10359,-76.78662,-67.64012,-62.80027,-58.490765,-63.384163,-79.56393,-69.203125,-62.793236,-61.195553,-57.264267,-57.93124,-58.585873,-55.790295,-55.30138,-56.700584,-60.113712,-61.50944,-60.453716,-61.932785,-62.485348,-73.41166,-74.33327,-75.3883,-75.72771,-66.87099,-65.35082,-62.743313,-68.03124,-67.83325,-65.33725,-80.0,-71.76498,-71.183586,-65.835526,-68.3473,-76.72732,-71.74928,-69.490036,-67.78964,-67.23867,-66.37993,-66.61229,-69.242615,-70.70408,-71.31088,-66.1544,-75.72341,-72.99722,-77.80296,-66.12728,-62.378212,-61.097984,-65.47901,-64.111946,-59.92401,-59.60144,-60.309753,-61.29424,-67.34966,-69.929855,-68.81181,-63.528744,-61.13245,-58.155956,-59.15977,-64.17853,-65.83193,-67.7815,-65.36817,-65.81869,-80.0,-77.3914,-72.95977,-72.70777,-74.13449,-80.0,-68.48246,-62.755028,-61.529003
-45.38625,-43.88522,-37.19725,-26.846577,-27.506334,-27.817995,-30.419382,-36.225826,-40.586086,-42.813553,-46.93733,-46.46717,-44.06901,-45.23807,-46.50289,-46.73646,-47.490856,-48.773457,-47.89687,-40.389076,-45.353733,-51.163998,-53.145344,-52.38946,-52.94155,-50.22415,-43.567085,-47.880856,-45.541798,-62.17037,-48.930912,-43.441284,-42.85896,-44.179836,-48.36534,-52.87658,-53.500443,-55.555054,-58.06757,-56.843403,-44.253975,-45.06238,-45.78284,-52.087685,-40.7724,-41.43922,-40.611324,-42.968826,-42.235527,-47.233116,-55.833843,-63.36304,-56.57069,-54.51694,-49.75272,-45.990788,-45.807117,-46.40085,-49.616966,-50.715286,-52.456856,-51.37794,-49.94208,-49.815178,-50.745255,-51.085625,-51.02865,-51.183666,-52.98785,-54.98064,-54.345333,-54.566174,-54.58831,-55.696674,-58.44864,-70.14835,-55.75512,-52.584133,-54.82313,-59.03621,-60.262466,-56.889603,-44.75131,-45.345646,-54.242725,-55.10323,-53.68112,-47.858177,-42.833904,-42.26844,-44.3754,-46.6544,-51.441566,-57.27666,-52.642597,-47.3739,-44.045235,-44.76305,-46.03624,-44.844692,-44.3948,-44.96388,-45.876965,-47.576218,-47.24827,-46.755478,-43.88789,-45.535816,-45.026096,-44.837753,-47.335278,-48.83881,-50.43775,-51.119095,-50.917564,-50.64918,-51.45547,-50.45563,-46.67203,-45.87531,-46.76457,-47.855694,-53.18117,-57.967243,-57.278976,-54.493206,-52.25711,-47.7185,-48.15656,-48.254314,-47.890553,-50.095665,-51.730145,-52.051632,-53.942608,-56.192585,-56.531773,-57.31586,-60.795116,-62.142727,-59.486202,-58.91225,-60.913357
-49.87304,-48.65714,-43.724552,-35.68875,-33.409687,-32.917587,-42.07824,-43.27324,-38.053017,-43.11217,-40.530025,-42.06023,-58.451748,-42.536976,-40.305717,-43.537777,-56.081944,-47.543144,-45.877686,-44.50458,-42.196136,-45.07487,-48.34295,-47.314674,-46.63725,-49.21039,-45.195152,-39.77669,-37.666157,-37.395042,-36.019432,-37.22297,-39.34711,-44.861103,-57.18757,-49.599354,-47.425663,-46.986164,-47.99246,-50.827133,-41.06139,-40.643456,-40.801365,-46.36282,-36.398964,-38.67112,-42.864002,-42.184258,-42.459885,-42.402195,-43.299145,-44.065926,-44.79498,-46.135456,-56.969357,-47.421352,-42.363987,-42.78087,-49.132534,-68.18195,-52.35418,-52.09735,-53.978535,-50.410934,-47.70805,-48.395374,-51.860542,-61.757305,-57.228565,-51.903915,-52.437336,-59.708595,-67.731384,-58.12488,-58.80672,-59.051945,-54.63728,-51.788822,-52.352657,-54.94521,-57.980232,-62.27461,-46.351704,-54.288868,-60.91821,-63.441635,-55.497643,-48.21304,-46.811535,-47.324448,-48.117672,-44.239773,-40.696472,-41.013145,-42.31493,-41.419594,-46.28671,-47.153065,-49.269566,-45.675266,-41.91799,-42.965763,-45.740547,-52.37923,-55.559566,-47.17805,-41.588398,-43.096325,-44.808674,-50.39297,-50.297565,-46.479343,-46.471516,-50.62974,-53.82288,-48.129745,-46.016285,-48.23032,-52.199062,-50.254704,-47.392788,-46.729042,-49.685734,-54.568474,-68.6364,-58.35055,-61.150486,-55.790157,-50.30229,-49.799778,-50.69065,-53.48319,-59.36432,-62.205738,-53.961502,-54.650116,-57.264763,-65.329544,-66.74523,-61.25469,-62.72615,-70.22232,-65.566635
-36.002483,-35.751434,-33.87193,-35.147602,-34.64238,-31.170855,-31.169487,-31.854359,-30.312855,-30.52982,-32.14996,-34.22534,-36.608677,-37.49876,-37.578865,-38.598816,-40.85137,-42.435543,-45.49584,-41.114826,-41.886196,-55.837635,-52.98942,-49.59056,-45.762817,-48.750374,-56.61062,-49.52881,-41.315723,-40.969646,-41.419323,-42.038864,-42.435364,-45.544872,-52.084705,-51.071236,-48.73361,-50.474907,-52.961136,-50.41542,-47.78663,-50.933857,-66.33184,-58.054195,-47.993217,-44.80723,-54.00333,-54.609165,-60.909397,-47.368183,-43.63148,-45.580997,-43.727074,-42.923,-44.048576,-43.571766,-42.211845,-41.901188,-44.894054,-47.825672,-51.041996,-54.259792,-56.362972,-54.533096,-54.883144,-53.06385,-52.165546,-52.761868,-54.028873,-53.611362,-54.028614,-56.044415,-58.84036,-61.08679,-62.762943,-65.58959,-56.419006,-51.988155,-51.41119,-52.92644,-67.89434,-71.19473,-48.87163,-58.20698,-69.558586,-79.60914,-73.06842,-62.412315,-70.4693,-62.594913,-63.591732,-53.451576,-46.276794,-43.966164,-47.079426,-47.151127,-51.712444,-52.64028,-53.379932,-50.684864,-47.41113,-47.911457,-49.383907,-62.258,-52.91807,-48.937813,-45.420956,-49.911747,-50.716553,-50.950623,-51.132755,-48.41184,-49.760227,-51.489056,-49.18106,-47.60395,-48.971176,-52.683697,-56.01326,-53.44032,-50.797863,-53.53921,-65.76521,-53.146008,-51.090282,-51.443714,-52.645676,-49.230515,-49.80764,-52.132076,-59.656277,-57.390102,-53.17195,-50.67702,-48.139164,-47.99319,-49.057247,-50.75843,-52.97903,-55.822258,-61.100376,-67.5123,-69.2609
-40.822895,-40.887833,-40.16134,-39.234013,-39.63865,-42.067493,-31.654078,-31.664764,-34.470512,-32.822453,-32.26539,-35.5304,-45.014683,-43.555447,-40.65223,-42.98417,-48.479206,-46.57369,-47.54133,-47.25545,-50.500008,-67.856735,-70.70605,-61.31695,-56.325863,-60.7206,-61.80753,-54.073315,-47.8939,-49.337635,-52.069435,-51.882378,-49.255173,-46.842403,-51.253887,-50.839096,-50.289154,-53.844448,-56.5105,-54.829308,-56.459293,-60.704132,-78.94753,-70.42978,-60.55174,-54.067802,-58.15253,-58.566963,-52.91699,-55.73287,-52.875927,-55.271862,-50.62682,-47.877632,-51.39726,-61.646282,-50.974022,-49.153282,-52.38728,-55.51899,-60.78569,-58.68232,-55.386906,-58.830204,-63.920246,-62.67408,-61.91206,-60.078617,-63.4935,-65.615326,-67.39463,-62.563225,-61.29723,-68.023445,-68.6995,-60.831203,-56.79549,-56.981632,-58.36931,-61.26386,-57.12545,-60.175457,-57.881386,-54.48242,-63.737446,-73.54633,-67.89793,-61.22245,-64.423256,-59.892876,-55.933968,-54.0574,-52.868534,-53.797,-50.00574,-52.018547,-56.68573,-49.374203,-48.28846,-49.23122,-57.368374,-59.15206,-53.53433,-52.4477,-51.681572,-55.83576,-57.55457,-71.08685,-70.684074,-60.5224,-57.345516,-55.68974,-60.08296,-63.420517,-58.807415,-61.05043,-64.566055,-65.831024,-60.2866,-58.77683,-59.15321,-60.092625,-58.041916,-57.31925,-56.14127,-56.658947,-56.485054,-52.97399,-56.32755,-57.5992,-58.544643,-61.251896,-58.83816,-55.349514,-53.72757,-57.016384,-58.327168,-57.527454,-56.28776,-58.401882,-63.187637,-80.0,-72.57657
-42.678337,-41.649708,-38.55169,-34.06601,-33.85741,-33.36239,-33.249523,-34.738525,-40.344486,-37.408424,-36.462986,-41.808014,-47.83032,-45.46077,-44.223743,-48.73149,-56.900574,-54.38964,-52.188534,-49.52306,-50.64171,-65.17994,-64.13498,-62.479225,-61.713806,-67.665855,-66.54981,-58.89964,-50.88464,-47.104305,-44.443974,-54.253864,-55.914566,-53.25723,-50.91097,-52.303783,-60.513172,-57.236668,-52.436523,-55.16335,-64.05113,-69.78447,-80.0,-80.0,-76.611694,-73.787384,-79.2453,-71.22847,-62.415356,-63.402878,-63.33428,-65.10372,-64.18249,-60.64121,-61.139713,-60.92269,-69.37,-69.08526,-70.657745,-69.58127,-75.369995,-70.990265,-67.34776,-65.67591,-64.18466,-68.832184,-78.40692,-72.67116,-73.52824,-75.88209,-70.99555,-68.56261,-65.51928,-64.82155,-70.546036,-74.74103,-65.91511,-65.3338,-69.526665,-70.80839,-66.82857,-75.552864,-78.04302,-62.378986,-67.951225,-78.68229,-74.664536,-64.921646,-67.684326,-65.317986,-62.056202,-60.3193,-57.838737,-56.102238,-56.113083,-58.814827,-70.72473,-55.06195,-52.684704,-56.505394,-60.2896,-58.339073,-57.469166,-61.709175,-59.81029,-59.988815,-58.327488,-65.744286,-64.684006,-61.163994,-63.978195,-67.97067,-68.261696,-69.80805,-73.79616,-80.0,-80.0,-80.0,-78.83455,-79.93809,-80.0,-80.0,-76.68322,-76.34831,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.90263,-76.53127
-59.180775,-57.831474,-52.773876,-42.110252,-44.14539,-54.746758,-44.815197,-44.70739,-42.39445,-43.256878,-43.69918,-46.73663,-51.472263,-46.10849,-47.481144,-51.711926,-60.500454,-54.968723,-55.60739,-49.715725,-60.5231,-74.66043,-76.42651,-69.70407,-65.74811,-67.191925,-65.693375,-63.926617,-55.308704,-53.098545,-48.856037,-52.9025,-58.593956,-64.44835,-59.828976,-55.586124,-62.15932,-61.873722,-58.522213,-60.921764,-58.940964,-75.41294,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.475784,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.85837,-80.0,-80.0,-76.382416,-80.0,-80.0,-75.01199,-75.94144,-73.24437,-77.60918,-80.0,-78.50729,-56.605125,-61.954433,-70.92986,-80.0,-79.89502,-67.16599,-67.47433,-70.69145,-72.006546,-67.41345,-60.465927,-56.483044,-56.9248,-56.953926,-56.50486,-50.801926,-55.460033,-62.489887,-72.68954,-64.94339,-63.452175,-62.17832,-62.97638,-72.13685,-70.24977,-72.622574,-73.720215,-76.64127,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
